Date,Open,High,Low,Close,Index
2023-12-05,,,,12.9026,SBI Balanced Advantage Fund
2023-12-06,,,,12.9189,SBI Balanced Advantage Fund
2023-12-07,,,,12.9486,SBI Balanced Advantage Fund
2023-12-08,,,,12.9266,SBI Balanced Advantage Fund
2023-12-11,,,,12.9361,SBI Balanced Advantage Fund
2023-12-12,,,,12.9025,SBI Balanced Advantage Fund
2023-12-13,,,,12.9476,SBI Balanced Advantage Fund
2023-12-14,,,,13.0054,SBI Balanced Advantage Fund
2023-12-15,,,,13.0552,SBI Balanced Advantage Fund
2023-12-18,,,,13.0734,SBI Balanced Advantage Fund
2023-12-19,,,,13.0583,SBI Balanced Advantage Fund
2023-12-21,,,,12.9807,SBI Balanced Advantage Fund
2023-12-22,,,,13.0545,SBI Balanced Advantage Fund
2023-12-26,,,,13.0978,SBI Balanced Advantage Fund
2023-12-27,,,,13.1422,SBI Balanced Advantage Fund
2023-12-28,,,,13.2017,SBI Balanced Advantage Fund
2023-12-29,,,,13.2454,SBI Balanced Advantage Fund
2024-01-01,,,,13.2799,SBI Balanced Advantage Fund
2024-01-02,,,,13.2673,SBI Balanced Advantage Fund
2024-01-03,,,,13.2581,SBI Balanced Advantage Fund
2024-01-04,,,,13.3212,SBI Balanced Advantage Fund
2024-01-05,,,,13.341,SBI Balanced Advantage Fund
2024-01-08,,,,13.2833,SBI Balanced Advantage Fund
2024-01-09,,,,13.3096,SBI Balanced Advantage Fund
2024-01-10,,,,13.3325,SBI Balanced Advantage Fund
2024-01-11,,,,13.3592,SBI Balanced Advantage Fund
2024-01-12,,,,13.3966,SBI Balanced Advantage Fund
2024-01-15,,,,13.4659,SBI Balanced Advantage Fund
2024-01-16,,,,13.4666,SBI Balanced Advantage Fund
2024-01-17,,,,13.3494,SBI Balanced Advantage Fund
2024-01-18,,,,13.3467,SBI Balanced Advantage Fund
2024-01-19,,,,13.4112,SBI Balanced Advantage Fund
2024-01-23,,,,13.3143,SBI Balanced Advantage Fund
2024-01-24,,,,13.4161,SBI Balanced Advantage Fund
2024-01-25,,,,13.3916,SBI Balanced Advantage Fund
2024-01-29,,,,13.5145,SBI Balanced Advantage Fund
2024-01-30,,,,13.5047,SBI Balanced Advantage Fund
2024-01-31,,,,13.5956,SBI Balanced Advantage Fund
2024-02-01,,,,13.6184,SBI Balanced Advantage Fund
2024-02-02,,,,13.673,SBI Balanced Advantage Fund
